fir_number,crime_case_id,investigating_officer_id,complainant_name,complainant_contact,sections,filed_at,status,narrative,attachments,dataset_provenance,source_import_job_id,source_file,source_row_ref,id,created_at,updated_at
FIR-164/DET/2026,dc99d38b-165f-4f48-bf0c-54001a9c5993,bf35b187-ebe7-4b59-8410-4293f883621a,Fathima Begum,+91 98800 00008,"IPC 379, 457",2024-07-22 06:05:00,registered,Backend-seeded FIR for CR-2026-DET-065; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-065.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-065.pdf"", ""size"": 284100}]",demo,,,,67671a34-9de7-4982-acae-2345b56333ae,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-256/DET/2026,5d3ef5e7-c277-4ca7-977f-8c418f57599b,cf8c9086-2c1f-460b-86ae-70194c545cf9,Irfan Ahmed,+91 98800 00024,MMDR Act 21,2025-04-25 03:50:00,closed,Backend-seeded FIR for CR-2026-DET-157; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-157.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-157.pdf"", ""size"": 284100}]",demo,,,,69110601-0a88-4991-bdb2-cfb65e32d2b8,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-168/DET/2026,16d8edb3-884a-446a-b0d5-938675ebf9a3,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Sunanda Poojary,+91 98800 00040,"NDPS 21, 22",2024-08-05 04:50:00,closed,Backend-seeded FIR for CR-2026-DET-069; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-069.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-069.pdf"", ""size"": 284100}]",demo,,,,692a05b3-8cf8-41e1-857f-f08b7a55c5e3,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-371/DET/2026,5e85bde6-5324-4234-8077-af8bf8c03dc8,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Bharat Hegde,+91 98800 00017,"IPC 447, 506",2026-04-04 13:25:00,closed,Backend-seeded FIR for CR-2026-DET-272; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-272.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-272.pdf"", ""size"": 284100}]",demo,,,,69f7dfca-6519-4fa5-8d90-34abdcae64a1,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-417/DET/2026,7bd6b47f-e7d7-4b39-9230-8834d9114d12,f4d572c8-e03b-4fe6-ac9e-c227c2dd9d4c,Dinesh Rao,+91 98800 00019,"NDPS 21, 22",2026-08-21 04:40:00,registered,Backend-seeded FIR for CR-2026-DET-318; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-318.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-318.pdf"", ""size"": 284100}]",demo,,,,6a988af3-68fb-4be6-806c-e48d978ee968,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-357/DET/2026,95b25f75-3901-42ab-aeae-f905b4dd51f7,cf8c9086-2c1f-460b-86ae-70194c545cf9,State Complainant,,"IPC 379, 457",2026-02-19 02:50:00,closed,Backend-seeded FIR for CR-2026-DET-258; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-258.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-258.pdf"", ""size"": 284100}]",demo,,,,6c0aaa83-0800-46b8-868a-c4b2b8fd75d8,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-267/DET/2026,ca3276e6-d405-41cc-ab0b-327ec78e7909,643e99ee-2480-49cb-b1b0-23ff69b53493,Manjula Devi,+91 98800 00036,"IPC 379, 457",2025-05-29 05:40:00,registered,Backend-seeded FIR for CR-2026-DET-168; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-168.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-168.pdf"", ""size"": 284100}]",demo,,,,6c18d26f-e587-4eef-88b3-2a2095385e6e,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-962/RMN/2026,d753dca9-1fd0-496d-8982-e6848a861821,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,State Complainant,,"IPC 323, 147, 148",2026-07-31 13:40:00,closed,Backend-seeded FIR for CR-2026-RMN-002; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-RMN-002.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-RMN-002.pdf"", ""size"": 284100}]",demo,,,,6d78babe-46d7-4275-b4e0-7c647c97dadc,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-212/DET/2026,5db30da3-1532-4445-9808-fbcc892337d4,6d399214-9acb-4a0b-98c8-ae0b2a17b775,State Complainant,,"IPC 323, 324",2024-12-13 14:30:00,registered,Backend-seeded FIR for CR-2026-DET-113; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-113.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-113.pdf"", ""size"": 284100}]",demo,,,,6deb6a52-5803-4552-8dfd-2a04518cfceb,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-192/DET/2026,6d0bfb58-6d5a-4ac2-aae3-1a60f484594f,314c456a-4c37-43b1-99a0-4b6239463b6f,Gopal Krishna,+91 98800 00022,"IPC 379, 457",2024-10-14 07:40:00,registered,Backend-seeded FIR for CR-2026-DET-093; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-093.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-093.pdf"", ""size"": 284100}]",demo,,,,6ed43e9c-466c-4a53-8ed4-3c4f62c96c55,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-175/DET/2026,9a24f941-d25f-45c1-9360-8c8627fb6e83,5bbc94f3-51a0-47de-802a-dd4b4ccedab1,Hema Malini,+91 98800 00023,"DV Act, IPC 498A",2024-08-22 22:55:00,registered,Backend-seeded FIR for CR-2026-DET-076; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-076.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-076.pdf"", ""size"": 284100}]",demo,,,,6faad1b9-5d10-4e20-8fb5-d04b52141a52,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-139/DET/2026,6d24fd4c-97fd-47ae-aea9-a0c2cddf9673,314c456a-4c37-43b1-99a0-4b6239463b6f,State Complainant,,"IPC 379, 457",2024-05-08 05:40:00,closed,Backend-seeded FIR for CR-2026-DET-040; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-040.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-040.pdf"", ""size"": 284100}]",demo,,,,70065162-5524-4cda-bf5f-62654ecc9351,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-245/DET/2026,6abe80cb-0582-47c9-b1ed-d9516cb1274a,bf35b187-ebe7-4b59-8410-4293f883621a,Kavita Banakar,+91 98800 00028,"IPC 323, 324",2025-03-22 14:10:00,registered,Backend-seeded FIR for CR-2026-DET-146; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-146.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-146.pdf"", ""size"": 284100}]",demo,,,,701239ed-3494-4e3c-a7ed-4077f8946027,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-392/DET/2026,31cb5498-3163-47f4-a8cb-40d288034942,d90df2b2-c392-4aed-8af3-1024b8d7e0a0,Rajendra Prasad,+91 98800 00009,"IPC 323, 324",2026-06-05 10:35:00,registered,Backend-seeded FIR for CR-2026-DET-293; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-293.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-293.pdf"", ""size"": 284100}]",demo,,,,712c159d-a83c-4ca2-a1a3-7bf40638657e,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-287/DET/2026,780d8fe8-4bdb-44c4-bdac-3380802011ff,905faca5-a4ac-49a1-bc88-1d5e1907b6cb,Manjula Devi,+91 98800 00036,"IPC 447, 506",2025-07-29 03:05:00,registered,Backend-seeded FIR for CR-2026-DET-188; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-188.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-188.pdf"", ""size"": 284100}]",demo,,,,7206a62c-23f1-4c31-b15b-50b927ba4e8b,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-204/DET/2026,6669187f-ab62-4144-8a9e-4e685cc57f10,83c263dd-8664-438d-8f3e-f73f66c623f9,State Complainant,,"NDPS 21, 22",2024-11-20 04:00:00,registered,Backend-seeded FIR for CR-2026-DET-105; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-105.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-105.pdf"", ""size"": 284100}]",demo,,,,720ddbab-c63c-4673-8111-fe5309bf0407,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-189/DET/2026,fab15ece-56be-4bfb-84cc-8b416d987f19,e44eac9d-cdbe-4431-b175-c6dd48feca28,State Complainant,,"IPC 420, IT Act 66D",2024-10-04 14:45:00,closed,Backend-seeded FIR for CR-2026-DET-090; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-090.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-090.pdf"", ""size"": 284100}]",demo,,,,723568a5-fcfd-4d68-9e84-b4a47e8bb96e,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-121/DET/2026,50d4cb6b-ea16-43e3-b200-02a5e9080135,d90df2b2-c392-4aed-8af3-1024b8d7e0a0,Hema Malini,+91 98800 00023,"IPC 447, 506",2024-03-15 16:05:00,registered,Backend-seeded FIR for CR-2026-DET-022; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-022.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-022.pdf"", ""size"": 284100}]",demo,,,,72abc898-e353-4cfb-8a3b-eaf885eec544,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-400/DET/2026,237fc4c6-a0df-4e01-b5f6-0625668c5f09,c01b3bfb-4c1b-4e70-bd24-9411fd4745f0,Mahantesh Patil,+91 98800 00027,"DV Act, IPC 498A",2026-06-28 22:05:00,registered,Backend-seeded FIR for CR-2026-DET-301; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-301.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-301.pdf"", ""size"": 284100}]",demo,,,,72b9ab25-0d33-4cae-9082-deea426f94e4,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-154/DET/2026,dafd2917-c168-465f-9e36-2b8bc9a12490,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,Ramesh Gowda,+91 98800 00033,"IPC 379, 457",2024-06-21 23:40:00,registered,Backend-seeded FIR for CR-2026-DET-055; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-055.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-055.pdf"", ""size"": 284100}]",demo,,,,7317963d-c212-439b-bde8-5c1f81f3684b,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-342/DET/2026,f8bdcac4-4fc8-4897-8c99-7744d8c2e186,bf35b187-ebe7-4b59-8410-4293f883621a,Rajendra Prasad,+91 98800 00009,"NDPS 21, 22",2026-01-09 04:20:00,registered,Backend-seeded FIR for CR-2026-DET-243; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-243.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-243.pdf"", ""size"": 284100}]",demo,,,,73a9ed5c-b20c-40e3-8a52-4e90d07c32fa,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-273/DET/2026,7fecd226-94e1-4f58-899c-b5af56418aa6,314c456a-4c37-43b1-99a0-4b6239463b6f,Ismail Nadaf,+91 98800 00029,Excise Act 32,2025-06-13 02:05:00,registered,Backend-seeded FIR for CR-2026-DET-174; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-174.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-174.pdf"", ""size"": 284100}]",demo,,,,73fc1b29-e754-4377-bee1-22ace40a4202,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-225/DET/2026,2f531eac-763d-47ff-83a0-3b5751400768,643e99ee-2480-49cb-b1b0-23ff69b53493,Mahantesh Patil,+91 98800 00027,"IPC 447, 506",2025-01-21 15:45:00,registered,Backend-seeded FIR for CR-2026-DET-126; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-126.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-126.pdf"", ""size"": 284100}]",demo,,,,741ce6f1-108b-4832-9a93-729bc998ad20,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-383/DET/2026,2ef9a461-06d3-4c4f-acfd-a190d359a0aa,6d399214-9acb-4a0b-98c8-ae0b2a17b775,State Complainant,,"IPC 420, IT Act 66D",2026-05-09 14:20:00,closed,Backend-seeded FIR for CR-2026-DET-284; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-284.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-284.pdf"", ""size"": 284100}]",demo,,,,7420602a-80fe-485e-b790-dbe10fc2201c,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-305/DET/2026,bf9c7ee9-a470-4826-a42c-852271d85dac,31d37711-b1aa-44be-b8fd-c1a4355577d9,State Complainant,,"DV Act, IPC 498A",2025-09-17 04:05:00,registered,Backend-seeded FIR for CR-2026-DET-206; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-206.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-206.pdf"", ""size"": 284100}]",demo,,,,7425cd5c-4d66-4bd4-85f8-6367fb61cd76,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-135/DET/2026,5802676d-7348-4bd3-ab33-52a51bce4ebd,35ec4bb7-90e0-43a2-9e8a-289e1339f1a0,Anupama Sharma,+91 98800 00030,"IPC 420, IT Act 66D",2024-04-27 00:00:00,registered,Backend-seeded FIR for CR-2026-DET-036; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-036.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-036.pdf"", ""size"": 284100}]",demo,,,,74502a82-a19a-41a1-a2b0-53dc71d02ad8,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-365/DET/2026,5ff67582-1a09-4371-b144-c9551861c08d,219a87ba-850b-48e5-8a33-2151a3337db0,Eshwarappa,+91 98800 00020,Excise Act 32,2026-03-15 23:40:00,registered,Backend-seeded FIR for CR-2026-DET-266; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-266.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-266.pdf"", ""size"": 284100}]",demo,,,,7527000b-fa59-4293-920f-31c671a4fdb9,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-195/DET/2026,4911be4d-ec53-42fb-8136-162a1430e78b,4c15aede-a2ad-4322-bb3e-1264d9593b53,Jyothi Lingegowda,+91 98800 00025,"IPC 447, 506",2024-10-24 18:20:00,registered,Backend-seeded FIR for CR-2026-DET-096; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-096.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-096.pdf"", ""size"": 284100}]",demo,,,,75cdebf2-3e12-4fe8-aeef-aa0e01668671,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-112/DET/2026,853c974f-c0ff-4a7f-88b3-da03a02c4207,8e38105b-15a3-48cb-8fe4-88a34542ccfa,State Complainant,,"NDPS 21, 22",2024-02-18 01:40:00,registered,Backend-seeded FIR for CR-2026-DET-013; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-013.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-013.pdf"", ""size"": 284100}]",demo,,,,76f07aee-b4c9-4822-a0a1-ffa44306f00b,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-369/DET/2026,87306f68-eeb5-4bdc-80bd-c1c335ffa5d4,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Ramesh Gowda,+91 98800 00033,"IPC 323, 324",2026-03-30 17:40:00,closed,Backend-seeded FIR for CR-2026-DET-270; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-270.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-270.pdf"", ""size"": 284100}]",demo,,,,77326eeb-3e43-42bd-ac21-e2013c111562,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-235/DET/2026,1f0a7559-da64-478f-a2a3-8c2a38ce84d9,b9af6e21-ff39-4174-bce7-d4fcdcfc9a9d,Asha Rao,+91 98800 00003,"NDPS 21, 22",2025-02-19 22:40:00,closed,Backend-seeded FIR for CR-2026-DET-136; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-136.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-136.pdf"", ""size"": 284100}]",demo,,,,775ece72-3467-422c-b43c-00110e75be10,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-219/DET/2026,127f47f2-650f-46c0-b531-4f9d2695d0d5,219a87ba-850b-48e5-8a33-2151a3337db0,Anupama Sharma,+91 98800 00030,"DV Act, IPC 498A",2025-01-06 00:15:00,closed,Backend-seeded FIR for CR-2026-DET-120; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-120.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-120.pdf"", ""size"": 284100}]",demo,,,,776a3557-9bc9-4ba5-986e-ba697727a410,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-247/DET/2026,b1d72b14-3c34-4d29-a5c9-0e4c9780c9d5,f36f5a0e-c026-4c91-9ec4-02b25920283e,Mohan Krishna,+91 98800 00007,"IPC 379, 457",2025-03-28 05:10:00,registered,Backend-seeded FIR for CR-2026-DET-148; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-148.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-148.pdf"", ""size"": 284100}]",demo,,,,7815d9b8-b6d3-4836-9312-d19920ef08f2,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-380/DET/2026,a8a1f1e1-b03b-4022-a661-0ed582127ea5,5121147d-f1ba-4bf4-9391-f5b7bb9124fb,Nagaraj Shetty,+91 98800 00011,Excise Act 32,2026-05-02 07:00:00,closed,Backend-seeded FIR for CR-2026-DET-281; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-281.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-281.pdf"", ""size"": 284100}]",demo,,,,782b18bc-9716-413b-9c16-48d6e411074d,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-373/DET/2026,6c716e55-de62-4314-96e9-2986e1fb5031,bf35b187-ebe7-4b59-8410-4293f883621a,State Complainant,,"IPC 447, 506",2026-04-09 23:25:00,registered,Backend-seeded FIR for CR-2026-DET-274; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-274.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-274.pdf"", ""size"": 284100}]",demo,,,,78d9dcf8-7914-40a9-b2fc-be982b9a7eff,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-389/DET/2026,fea4b61a-0925-4053-a8d7-62e4a6e03401,643e99ee-2480-49cb-b1b0-23ff69b53493,Sunanda Poojary,+91 98800 00040,"DV Act, IPC 498A",2026-05-27 21:40:00,registered,Backend-seeded FIR for CR-2026-DET-290; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-290.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-290.pdf"", ""size"": 284100}]",demo,,,,7a410d36-a43f-47cc-9763-dfed2d80fef9,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-146/DET/2026,aec66443-14ab-4dd3-bb0c-35f16fa3eee9,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,Rajendra Prasad,+91 98800 00009,"IPC 323, 324",2024-05-29 23:40:00,closed,Backend-seeded FIR for CR-2026-DET-047; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-047.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-047.pdf"", ""size"": 284100}]",demo,,,,7aa418ca-653a-4571-9da5-95102c9b9856,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-345/DET/2026,09206f14-67b1-45df-a004-f505cc4df7cd,2fd383db-cd0b-4cca-9161-74533c0a3647,Bharat Hegde,+91 98800 00017,MMDR Act 21,2026-01-16 04:55:00,closed,Backend-seeded FIR for CR-2026-DET-246; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-246.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-246.pdf"", ""size"": 284100}]",demo,,,,7b2015da-60e7-4842-b044-ee6b0bba7fc5,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-203/DET/2026,e65b5651-58f9-4cb7-852b-61c66b43dda9,19ac4d07-7b48-4c0f-b27c-c36fdb9bf801,State Complainant,,Excise Act 32,2024-11-15 08:15:00,registered,Backend-seeded FIR for CR-2026-DET-104; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-104.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-104.pdf"", ""size"": 284100}]",demo,,,,7cafbd6e-8803-48dd-b9b8-8e5704265664,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-358/DET/2026,08183f6b-2a28-47a7-b04d-3b320049a228,cf8c9086-2c1f-460b-86ae-70194c545cf9,Prakash Jain,+91 98800 00004,"IPC 420, IT Act 66D",2026-02-22 20:55:00,closed,Backend-seeded FIR for CR-2026-DET-259; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-259.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-259.pdf"", ""size"": 284100}]",demo,,,,7cc2ce60-6799-4c36-bb06-0fc20f1f051c,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-140/DET/2026,8a6403ce-54d2-4fa3-9914-3ac9902cb92b,c31cd5b1-71b1-4e9d-a06b-9fadde8f9e6f,Mahantesh Patil,+91 98800 00027,Excise Act 32,2024-05-09 09:00:00,registered,Backend-seeded FIR for CR-2026-DET-041; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-041.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-041.pdf"", ""size"": 284100}]",demo,,,,802c739c-c519-47be-a448-44ed0fe3cfc3,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-254/DET/2026,e332ed8e-85d3-414d-b933-b1a131bf5795,ca5236a4-32f9-4a78-8e38-29bb36d03874,Ayesha Parveen,+91 98800 00016,Excise Act 32,2025-04-18 04:15:00,closed,Backend-seeded FIR for CR-2026-DET-155; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-155.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-155.pdf"", ""size"": 284100}]",demo,,,,80509956-bca6-4037-be81-007dc2677030,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-142/DET/2026,3f62c70e-8a44-4c51-ad8f-2f5ed5c2a677,4c15aede-a2ad-4322-bb3e-1264d9593b53,Sunita Devi,+91 98800 00006,MMDR Act 21,2024-05-15 05:30:00,closed,Backend-seeded FIR for CR-2026-DET-043; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-043.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-043.pdf"", ""size"": 284100}]",demo,,,,806934b5-3e07-413b-862e-7230904debb1,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-166/DET/2026,f4c0bb12-15ef-403b-ad9e-1e4d946b781b,643e99ee-2480-49cb-b1b0-23ff69b53493,Girijeshwar Rao,+91 98800 00015,Excise Act 32,2024-07-29 21:45:00,closed,Backend-seeded FIR for CR-2026-DET-067; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-067.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-067.pdf"", ""size"": 284100}]",demo,,,,840d921a-7b28-4738-b9c1-789ebb0b074e,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-501/UKN/2026,7f993f6b-7b3d-459b-99c6-d0b8602e8e13,8e38105b-15a3-48cb-8fe4-88a34542ccfa,Rajesh Kharvi,+91 98800 00041,"Excise Act, Customs Act",2026-08-17 04:20:00,registered,Backend-seeded FIR for CR-2026-UKN-001; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-UKN-001.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-UKN-001.pdf"", ""size"": 284100}]",demo,,,,8421879e-2da7-4a7e-aab9-31dd387ac55f,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-326/DET/2026,efda7455-38e7-4356-8001-2c8c4dea4f99,4c15aede-a2ad-4322-bb3e-1264d9593b53,Dr. Vinay Murthy,+91 98800 00002,Excise Act 32,2025-11-18 07:00:00,registered,Backend-seeded FIR for CR-2026-DET-227; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-227.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-227.pdf"", ""size"": 284100}]",demo,,,,846d37b6-b21e-40e1-b500-5aade8ecb289,2026-08-29 12:45:08,2026-08-29 12:45:08
FIR-333/MNG/2026,d5a23002-b93b-42db-b0f6-ac4d44e147f8,83c263dd-8664-438d-8f3e-f73f66c623f9,Ayesha Parveen,+91 98800 00016,"IPC 420, IT Act 66D, PMLA",2026-08-21 11:15:00,registered,Backend-seeded FIR for CR-2026-MNG-003; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-MNG-003.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-MNG-003.pdf"", ""size"": 284100}]",demo,,,,8550e638-de50-4e0c-a584-bd8a549df769,2026-08-29 12:45:07,2026-08-29 12:45:07
FIR-393/DET/2026,948c25b6-2d40-4a3d-9ab7-1d3ddebc22b1,5bbc94f3-51a0-47de-802a-dd4b4ccedab1,State Complainant,,"DV Act, IPC 498A",2026-06-11 23:55:00,registered,Backend-seeded FIR for CR-2026-DET-294; derived from the Police FIR ER model.,"[{""name"": ""complaint_copy_CR-2026-DET-294.pdf"", ""size"": 154200}, {""name"": ""spot_mahazar_CR-2026-DET-294.pdf"", ""size"": 284100}]",demo,,,,85600f87-7fad-45e2-95e4-9580b59592fa,2026-08-29 12:45:08,2026-08-29 12:45:08
