id,supabase_user_id,user_id,badge_number,name,rank,station,district,designation,phone,email,status,image_url,dataset_provenance,source_import_job_id,source_file,source_row_ref
9544cf36-6ad6-5691-a238-3d0b2b0d8da1,,,TN-OFFICER-000567,Tamil Nadu Officer OFFICER-000567,Inspector,COIMBATORE Station,COIMBATORE,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000567
ad52dfc1-d32d-5933-8e39-5096ef8a0580,,,TN-OFFICER-000568,Tamil Nadu Officer OFFICER-000568,Inspector,TIRUNELVELI Station,TIRUNELVELI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000568
903512d1-8784-5444-a8e5-5fdf7f965bb7,,,TN-OFFICER-000569,Tamil Nadu Officer OFFICER-000569,Assistant Superintendent,KARUR Station,KARUR,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000569
8dd7812a-3c36-55fa-b4a6-de0b51753620,,,TN-OFFICER-000570,Tamil Nadu Officer OFFICER-000570,Assistant Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000570
34bcf3ec-01c8-5a8e-99bd-e3f0a5cc2fbd,,,TN-OFFICER-000571,Tamil Nadu Officer OFFICER-000571,Superintendent,KANYAKUMARI Station,KANYAKUMARI,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000571
54687bf7-2b56-5133-81e7-5fecd7a0b813,,,TN-OFFICER-000572,Tamil Nadu Officer OFFICER-000572,Inspector,THOOTHUKUDI Station,THOOTHUKUDI,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000572
dcf3b846-2736-5fc6-a13a-8b44f593d8d9,,,TN-OFFICER-000573,Tamil Nadu Officer OFFICER-000573,Assistant Superintendent,THIRUVARUR Station,THIRUVARUR,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000573
b6e7f353-ffc1-5b31-a174-e4100e0de325,,,TN-OFFICER-000574,Tamil Nadu Officer OFFICER-000574,Assistant Superintendent,CHENGALPATTU Station,CHENGALPATTU,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000574
769a815f-7c62-5c8f-8ad9-06364cbbda42,,,TN-OFFICER-000575,Tamil Nadu Officer OFFICER-000575,Assistant Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000575
8f026b58-2a01-5ece-967f-c965d5bbbee5,,,TN-OFFICER-000576,Tamil Nadu Officer OFFICER-000576,Inspector,CHENGALPATTU Station,CHENGALPATTU,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000576
1d2a767c-1e43-5e2a-995c-bcd7b809a611,,,TN-OFFICER-000577,Tamil Nadu Officer OFFICER-000577,Superintendent,ARIYALUR Station,ARIYALUR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000577
c06bb946-b602-5811-841f-440678625eef,,,TN-OFFICER-000578,Tamil Nadu Officer OFFICER-000578,Constable,ERODE Station,ERODE,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000578
0b27af90-e7df-528c-bf49-d0ff7b1d9cac,,,TN-OFFICER-000579,Tamil Nadu Officer OFFICER-000579,Superintendent,THENI Station,THENI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000579
45dc050b-e02d-51f1-af64-45379c8d2dc2,,,TN-OFFICER-000580,Tamil Nadu Officer OFFICER-000580,Sub-Inspector,PUDUKOTTAI Station,PUDUKOTTAI,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000580
2c2e2b74-47c4-5993-9287-76c382e73a1f,,,TN-OFFICER-000581,Tamil Nadu Officer OFFICER-000581,Assistant Superintendent,RANIPET Station,RANIPET,Station House Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000581
e9e00e67-aaee-50be-9b72-5f3cb75758b9,,,TN-OFFICER-000582,Tamil Nadu Officer OFFICER-000582,Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000582
b9ec17d1-a5e4-5831-a083-e441e0489963,,,TN-OFFICER-000583,Tamil Nadu Officer OFFICER-000583,Inspector,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000583
81d89e24-04e7-5f6d-8293-387ff255d96f,,,TN-OFFICER-000584,Tamil Nadu Officer OFFICER-000584,Assistant Superintendent,THENI Station,THENI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000584
2279fd8a-1191-5234-b100-a2051acdd02e,,,TN-OFFICER-000585,Tamil Nadu Officer OFFICER-000585,Sub-Inspector,CHENGALPATTU Station,CHENGALPATTU,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000585
cdac0db0-5043-543e-b470-6668e50bedda,,,TN-OFFICER-000586,Tamil Nadu Officer OFFICER-000586,Assistant Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000586
4faa2ad0-303e-538c-aa8d-4d2ab67c20fe,,,TN-OFFICER-000587,Tamil Nadu Officer OFFICER-000587,Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000587
3c82ce0f-ef15-55c1-bd33-798de4893461,,,TN-OFFICER-000588,Tamil Nadu Officer OFFICER-000588,Superintendent,THENI Station,THENI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000588
1490e135-60c2-5e9e-ab46-03cee41a30ec,,,TN-OFFICER-000589,Tamil Nadu Officer OFFICER-000589,Constable,THENI Station,THENI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000589
da21bf55-dec7-5460-98ea-9c1ceb9c0e2c,,,TN-OFFICER-000590,Tamil Nadu Officer OFFICER-000590,Deputy Superintendent,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000590
da92be93-e763-52ec-adec-1948f00b159b,,,TN-OFFICER-000591,Tamil Nadu Officer OFFICER-000591,Inspector,KUMBAKONAM Station,KUMBAKONAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000591
6d658918-f4d9-5aae-a0dc-a4de7a8294fe,,,TN-OFFICER-000592,Tamil Nadu Officer OFFICER-000592,Deputy Superintendent,VILUPPURAM Station,VILUPPURAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000592
e93947a0-9140-59a7-aeb2-26513371c5c6,,,TN-OFFICER-000593,Tamil Nadu Officer OFFICER-000593,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000593
1d27cadf-316e-558f-a2b0-a92934bdad3b,,,TN-OFFICER-000594,Tamil Nadu Officer OFFICER-000594,Superintendent,KANYAKUMARI Station,KANYAKUMARI,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000594
7a493c2e-6f74-52c9-b505-b14abfef26de,,,TN-OFFICER-000595,Tamil Nadu Officer OFFICER-000595,Assistant Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Sub-Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000595
f255c701-97f9-5a4a-ab9e-c5b7c7553944,,,TN-OFFICER-000596,Tamil Nadu Officer OFFICER-000596,Assistant Superintendent,KALLAKURICHI Station,KALLAKURICHI,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000596
eec2b977-607e-5435-b7d4-cf28316a4993,,,TN-OFFICER-000597,Tamil Nadu Officer OFFICER-000597,Superintendent,DHARMAPURI Station,DHARMAPURI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000597
417de514-5151-585a-a62c-98d41412895e,,,TN-OFFICER-000598,Tamil Nadu Officer OFFICER-000598,Sub-Inspector,KALLAKURICHI Station,KALLAKURICHI,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000598
d910eb0f-3ef3-51b0-9ed6-9d4375243fd9,,,TN-OFFICER-000599,Tamil Nadu Officer OFFICER-000599,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000599
248ee06d-179f-5e5c-b7bc-823e8e705771,,,TN-OFFICER-000600,Tamil Nadu Officer OFFICER-000600,Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000600
cad355e5-16b9-5508-97aa-c2460bad927a,,,TN-OFFICER-000601,Tamil Nadu Officer OFFICER-000601,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000601
d0fb590e-b0d6-5c63-ac1f-f01069d4ba57,,,TN-OFFICER-000602,Tamil Nadu Officer OFFICER-000602,Constable,THENI Station,THENI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000602
a91ccb84-6b15-57eb-b1b0-fbae16d3afcf,,,TN-OFFICER-000603,Tamil Nadu Officer OFFICER-000603,Deputy Superintendent,DHARMAPURI Station,DHARMAPURI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000603
7050d699-129f-580a-8dfa-c6ea24fd10a9,,,TN-OFFICER-000604,Tamil Nadu Officer OFFICER-000604,Constable,THE_NILGIRIS Station,THE_NILGIRIS,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000604
b3331281-c1ea-5b10-bd42-ddf087e8c205,,,TN-OFFICER-000605,Tamil Nadu Officer OFFICER-000605,Inspector,KALLAKURICHI Station,KALLAKURICHI,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000605
a138d8ea-d500-5d14-9ceb-347af48460b4,,,TN-OFFICER-000606,Tamil Nadu Officer OFFICER-000606,Deputy Superintendent,RAMESWARAM Station,RAMESWARAM,Police Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000606
f8d5e275-7fab-560d-92d3-8cf5b7356877,,,TN-OFFICER-000607,Tamil Nadu Officer OFFICER-000607,Superintendent,PUDUKOTTAI Station,PUDUKOTTAI,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000607
d2d750b5-d13e-5a40-9df6-39925b0687bf,,,TN-OFFICER-000608,Tamil Nadu Officer OFFICER-000608,Superintendent,THIRUVARUR Station,THIRUVARUR,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000608
223377da-b3c6-52c8-a799-ff27bdbdb89e,,,TN-OFFICER-000609,Tamil Nadu Officer OFFICER-000609,Constable,NAGAPATTINAM Station,NAGAPATTINAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000609
1e7aaaed-7ea0-564b-b703-e2551d824364,,,TN-OFFICER-000610,Tamil Nadu Officer OFFICER-000610,Inspector,NAMAKKAL Station,NAMAKKAL,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000610
9b0c24fc-924e-5cad-b74c-28207856061b,,,TN-OFFICER-000611,Tamil Nadu Officer OFFICER-000611,Sub-Inspector,KANYAKUMARI Station,KANYAKUMARI,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000611
3079e8ec-e4f8-5cc3-935d-e66b0f73aa0d,,,TN-OFFICER-000612,Tamil Nadu Officer OFFICER-000612,Inspector,CHENGALPATTU Station,CHENGALPATTU,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000612
e0996cb4-5341-56e1-b905-ae1246445ced,,,TN-OFFICER-000613,Tamil Nadu Officer OFFICER-000613,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000613
a9163ef7-c8cc-52ed-b92a-191ec2ea6ab0,,,TN-OFFICER-000614,Tamil Nadu Officer OFFICER-000614,Assistant Superintendent,DINDIGUL Station,DINDIGUL,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000614
3135fe8b-c95d-513f-b007-f859e99dade0,,,TN-OFFICER-000615,Tamil Nadu Officer OFFICER-000615,Sub-Inspector,THIRUVARUR Station,THIRUVARUR,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000615
1748a938-4526-567b-a895-b0ebcbf21734,,,TN-OFFICER-000616,Tamil Nadu Officer OFFICER-000616,Sub-Inspector,THOOTHUKUDI Station,THOOTHUKUDI,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000616
356b4a59-fc0f-599b-a8f7-31a2cd7bfdbc,,,TN-OFFICER-000617,Tamil Nadu Officer OFFICER-000617,Assistant Superintendent,RAMANATHAPURAM Station,RAMANATHAPURAM,Circle Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000617
9fa356b7-1910-55dd-bc96-a9fcab86b8fb,,,TN-OFFICER-000618,Tamil Nadu Officer OFFICER-000618,Superintendent,TIRUPATHUR Station,TIRUPATHUR,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000618
6aee616e-60f0-55e1-8810-bf8a53c49185,,,TN-OFFICER-000619,Tamil Nadu Officer OFFICER-000619,Superintendent,TIRUPPUR Station,TIRUPPUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000619
80380f45-affa-58a0-bf7b-eed4429b7a75,,,TN-OFFICER-000620,Tamil Nadu Officer OFFICER-000620,Sub-Inspector,MADURAI Station,MADURAI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000620
df67839f-7739-5803-8715-f3f6b7d12ab9,,,TN-OFFICER-000621,Tamil Nadu Officer OFFICER-000621,Inspector,KUMBAKONAM Station,KUMBAKONAM,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000621
749912f1-6ff2-5ffe-aa97-b7078c35a816,,,TN-OFFICER-000622,Tamil Nadu Officer OFFICER-000622,Superintendent,MAYILADUTHURAI Station,MAYILADUTHURAI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000622
9379d9b8-7ba8-5f4c-aef9-ab127f1770f5,,,TN-OFFICER-000623,Tamil Nadu Officer OFFICER-000623,Inspector,THOOTHUKUDI Station,THOOTHUKUDI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000623
084eb79f-831b-5fcf-b684-75b52f0ac3d0,,,TN-OFFICER-000624,Tamil Nadu Officer OFFICER-000624,Assistant Superintendent,SIVAGANGA Station,SIVAGANGA,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000624
d0f1cbd9-aed5-53c4-b032-c49060b07a6b,,,TN-OFFICER-000625,Tamil Nadu Officer OFFICER-000625,Deputy Superintendent,VIRUDHUNAGAR Station,VIRUDHUNAGAR,Police Officer,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000625
addfce9c-3541-5293-bac1-c962500325a0,,,TN-OFFICER-000626,Tamil Nadu Officer OFFICER-000626,Inspector,DINDIGUL Station,DINDIGUL,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000626
68533ccd-7721-572e-963b-f0918ebbbb80,,,TN-OFFICER-000627,Tamil Nadu Officer OFFICER-000627,Constable,PUDUKOTTAI Station,PUDUKOTTAI,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000627
09e4e936-b379-5bcc-abaa-c3aa76fffa9d,,,TN-OFFICER-000628,Tamil Nadu Officer OFFICER-000628,Superintendent,DINDIGUL Station,DINDIGUL,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000628
de06f1db-4ed3-5da7-8777-60580da72c37,,,TN-OFFICER-000629,Tamil Nadu Officer OFFICER-000629,Deputy Superintendent,TIRUPPUR Station,TIRUPPUR,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000629
1e47e21b-4192-563a-8aff-ace1e67b40bf,,,TN-OFFICER-000630,Tamil Nadu Officer OFFICER-000630,Sub-Inspector,KANCHEEPURAM Station,KANCHEEPURAM,Circle Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000630
c150c0a4-652e-5ed1-a2c1-7060a273301c,,,TN-OFFICER-000631,Tamil Nadu Officer OFFICER-000631,Assistant Superintendent,CHENGALPATTU Station,CHENGALPATTU,Investigator,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000631
19f0fd71-ef6f-539f-a52c-5479c4b52874,,,TN-OFFICER-000632,Tamil Nadu Officer OFFICER-000632,Sub-Inspector,RAMANATHAPURAM Station,RAMANATHAPURAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000632
03e8d185-d48f-563c-888d-1ba7d74ed314,,,TN-OFFICER-000633,Tamil Nadu Officer OFFICER-000633,Assistant Superintendent,TIRUCHIRAPPALLI Station,TIRUCHIRAPPALLI,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000633
70d9bac5-9a08-5999-ae3f-7706d6ba281b,,,TN-OFFICER-000634,Tamil Nadu Officer OFFICER-000634,Inspector,RAMANATHAPURAM Station,RAMANATHAPURAM,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000634
bf1d8dec-4ef8-566c-87b1-7d8e8920c0aa,,,TN-OFFICER-000635,Tamil Nadu Officer OFFICER-000635,Deputy Superintendent,MAYILADUTHURAI Station,MAYILADUTHURAI,Station House Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000635
6a9b47c4-7555-5dc7-82cf-a0008f842213,,,TN-OFFICER-000636,Tamil Nadu Officer OFFICER-000636,Superintendent,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000636
b17fe441-2661-55e6-8b08-af6935a214b1,,,TN-OFFICER-000637,Tamil Nadu Officer OFFICER-000637,Deputy Superintendent,MADURAI Station,MADURAI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000637
546d6869-dc9a-5d69-910a-9e4df94aed58,,,TN-OFFICER-000638,Tamil Nadu Officer OFFICER-000638,Assistant Superintendent,CUDDALORE Station,CUDDALORE,Station House Officer,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000638
483cda41-f6e0-54fb-9e72-92f526c62755,,,TN-OFFICER-000639,Tamil Nadu Officer OFFICER-000639,Assistant Superintendent,ARIYALUR Station,ARIYALUR,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000639
3c7fe283-e8b9-507f-bcac-a5689cf69ff0,,,TN-OFFICER-000640,Tamil Nadu Officer OFFICER-000640,Sub-Inspector,THIRUVARUR Station,THIRUVARUR,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000640
02c5f204-2965-59a3-b97b-30f01f7fc71f,,,TN-OFFICER-000641,Tamil Nadu Officer OFFICER-000641,Inspector,TIRUPATHUR Station,TIRUPATHUR,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000641
40354bf8-4fc2-51b6-bc40-a71604a656bd,,,TN-OFFICER-000642,Tamil Nadu Officer OFFICER-000642,Superintendent,DINDIGUL Station,DINDIGUL,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000642
87fa6a08-169f-5c79-a6de-b63aaa030253,,,TN-OFFICER-000643,Tamil Nadu Officer OFFICER-000643,Sub-Inspector,TENKASI Station,TENKASI,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000643
90388d4e-3b0b-59c2-be73-2e4d8b43a5a6,,,TN-OFFICER-000644,Tamil Nadu Officer OFFICER-000644,Constable,PUDUKOTTAI Station,PUDUKOTTAI,Police Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000644
621cec57-10e9-5e7a-86c7-b077fc4f166b,,,TN-OFFICER-000645,Tamil Nadu Officer OFFICER-000645,Deputy Superintendent,KUMBAKONAM Station,KUMBAKONAM,Investigator,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000645
f929b551-1be9-56fb-a586-5684924af580,,,TN-OFFICER-000646,Tamil Nadu Officer OFFICER-000646,Assistant Superintendent,ERODE Station,ERODE,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000646
f9fce8d3-7689-5020-8c2d-1816732cf7b3,,,TN-OFFICER-000647,Tamil Nadu Officer OFFICER-000647,Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000647
63fccf6b-85d1-5c31-9552-a235a29fe05f,,,TN-OFFICER-000648,Tamil Nadu Officer OFFICER-000648,Assistant Superintendent,RAMESWARAM Station,RAMESWARAM,Station House Officer,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000648
358ab24b-8439-513d-9a1a-e674279da86b,,,TN-OFFICER-000649,Tamil Nadu Officer OFFICER-000649,Deputy Superintendent,DINDIGUL Station,DINDIGUL,Investigator,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000649
24229eee-9214-59fb-bcda-8cde11b666a5,,,TN-OFFICER-000650,Tamil Nadu Officer OFFICER-000650,Deputy Superintendent,TIRUPPUR Station,TIRUPPUR,Sub-Inspector,,,suspended,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000650
7bd0f030-eda8-523f-8c68-988b820a8a8b,,,TN-OFFICER-000651,Tamil Nadu Officer OFFICER-000651,Sub-Inspector,TIRUVANNAMALAI Station,TIRUVANNAMALAI,Sub-Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000651
9ec6ead5-1f0b-5dd7-9eb1-60912f051882,,,TN-OFFICER-000652,Tamil Nadu Officer OFFICER-000652,Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Investigator,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000652
67774c11-90f1-55af-92f6-b1b68dcfff45,,,TN-OFFICER-000653,Tamil Nadu Officer OFFICER-000653,Sub-Inspector,MADURAI Station,MADURAI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000653
e06f979b-ba1e-55ed-bf6a-fdc131f649f3,,,TN-OFFICER-000654,Tamil Nadu Officer OFFICER-000654,Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Police Officer,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000654
e400f107-cac7-582e-aca6-87c5471a29bd,,,TN-OFFICER-000655,Tamil Nadu Officer OFFICER-000655,Assistant Superintendent,KANCHEEPURAM Station,KANCHEEPURAM,Sub-Inspector,,,transferred,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000655
bc1bb332-0de9-5c75-a94a-5143b744856d,,,TN-OFFICER-000656,Tamil Nadu Officer OFFICER-000656,Assistant Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Circle Inspector,,,active,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000656
0f2b5c86-3727-5096-b092-2b72fe135a20,,,TN-OFFICER-000657,Tamil Nadu Officer OFFICER-000657,Deputy Superintendent,KRISHNAGIRI Station,KRISHNAGIRI,Circle Inspector,,,retired,,imported,12fe593e-e883-5cac-9710-f2ba74198299,13_officer.csv,OFFICER-000657
